food_key,nutrition_basis,basis_amount_g,basis_note
fndds_radicchio_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_lettuce_cooked,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_mixed_salad_greens_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_lettuce_boston_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_lettuce_arugula_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_chard_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cress_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_chard_cooked,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_collards_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cress_cooked,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_watercress_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_beet_greens_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_escarole_cooked,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_watercress_cooked,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_beet_greens_cooked,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_mustard_greens_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_green_beans_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_yellow_string_beans_cooked,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_green_beans_fresh_cooked_with_oil,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_green_beans_frozen_cooked_with_oil,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_green_beans_canned_cooked_with_oil,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_green_beans_fresh_cooked_no_added_fat,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cabbage_red_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cabbage_green_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cabbage_red_cooked,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cabbage_chinese_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cabbage_savoy_cooked,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_leeks,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_onions_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_onions_green_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_onions_pearl_cooked,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_corn_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_corn_creamed,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_corn_fresh_cooked_with_oil,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_corn_frozen_cooked_with_oil,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_corn_canned_cooked_with_oil,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_corn_fresh_cooked_no_added_fat,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_fufu,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_taro_cooked,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_plantain_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_water_chesnut,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cassava_cooked,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_green_peas_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_breadfruit_cooked,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_plantain_cooked_with_oil,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_lima_beans_from_canned,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_blackeyed_peas_from_canned,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_radish,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_artichoke,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_beets_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cactus_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_celery_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_jicama_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_turnip_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_avocado_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_seaweed_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cucumber_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_eggplant_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_kohlrabi_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_rutabaga_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_snowpeas_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_asparagus_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_mushrooms_raw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_celery_cooked,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_turnip_cooked,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_burdock_cooked,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_pakora,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_yuca_fries,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_fried_okra,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_fried_broccoli,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_fried_eggplant,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_fried_mushrooms,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_sweet_potato_tots,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_fried_green_beans,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_coleslaw,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_pea_salad,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_broccoli_slaw_salad,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_pea_salad_with_cheese,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_carrots_raw_salad,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_coleslaw_with_fruit,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cucumber_and_vegetable_namasu,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_onions_for_use_on_a_sandwich,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_pepper_for_use_on_a_sandwich,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_avocado_for_use_on_a_sandwich,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_lettuce_for_use_on_a_sandwich,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_spinach_for_use_on_a_sandwich,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_baked_peel_eaten,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_baked_peel_not_eaten,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_boiled_ready_to_heat,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_roasted_ready_to_heat,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_canned_no_added_fat,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_baked_peel_eaten_with_meat,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_baked_peel_eaten_with_chili,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_baked_peel_eaten_with_butter,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_baked_peel_eaten_with_cheese,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_baked_peel_not_eaten_with_meat,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_patty,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_skins_without_topping,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_skins_with_cheese,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_tots_frozen_baked,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_tots_frozen_fried,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_tots_school,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_home_fries_from_fresh,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_hash_brown_from_fresh,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_tots_from_fresh_fried_or_baked,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_skins_with_cheese_and_bacon,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_lefse,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_pancake,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_stewed_potatoes,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_stewed_potatoes_with_tomatoes,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_salad_german_style,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_scalloped_from_fresh,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_mashed_ready_to_heat,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_salad_made_with_mayonnaise,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_scalloped_from_dry_mix,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_stewed_potatoes_puerto_rican_style,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_scalloped_ready_to_heat,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_potato_salad_made_with_creamy_dressing,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_tangerine_juice_100,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_orange_juice_100_freshly_squeezed,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_grapefruit_juice_100_freshly_squeezed,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_grapefruit_juice_100_with_calcium_added,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_orange_juice_100_frozen_reconstituted,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_apple_cider,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_apple_juice_100,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_apple_juice_100_with_calcium_added,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_blueberry_juice,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_grape_juice_100,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_prune_juice_100,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_aloe_vera_juice_drink,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_strawberry_juice_100,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_papaya_juice_100,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_pineapple_juice_100,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_beet_juice,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_celery_juice,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_tomato_juice_cocktail,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_mixed_vegetable_juice,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_carrot_juice_100,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_soft_drink_cola_diet,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_soft_drink_root_beer_diet,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_soft_drink_cream_soda_diet,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_soft_drink_ginger_ale_diet,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_soft_drink_pepper_type_diet,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_soft_drink_chocolate_flavored_diet,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_energy_drink_sugar_free,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_sports_drink_low_calorie,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_energy_drink_sugar_free_nos,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_energy_drink_sugar_free_vault,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_energy_drink_sugar_free_monster,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_energy_drink_sugar_free_no_fear,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_fruit_flavored_drink_diet,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_slush_frozen_drink_no_sugar_added,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_fruit_flavored_drink_with_high_vitamin_c_diet,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_fruit_flavored_drink_powdered_reconstituted_diet,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_soft_drink_cola,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_soft_drink_root_beer,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_soft_drink_cream_soda,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_soft_drink_ginger_ale,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_soft_drink_pepper_type,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_soft_drink_chocolate_flavored,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_pear_nectar,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_guava_nectar,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_mango_nectar,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_peach_nectar,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_banana_nectar,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_papaya_nectar,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_apricot_nectar,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_tamarind_drink,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_shirley_temple,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_cantaloupe_nectar,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_fruit_juice_drink,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_slush_frozen_drink,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_energy_drink_xs,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_energy_drink_nos,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_energy_drink_vault,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_energy_drink_monster,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_energy_drink_no_fear,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_energy_drink_red_bull,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_energy_drink_rockstar,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_nutritional_drink_or_shake_liquid_soy_based,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_nutritional_drink_or_shake_ready_to_drink_boost,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_nutritional_drink_or_shake_ready_to_drink_ensure,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_nutritional_drink_or_shake_ready_to_drink_slim_fast,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_nutritional_drink_or_shake_ready_to_drink_boost_plus,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_nutritional_drink_or_shake_ready_to_drink_ensure_plus,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_atole,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_frescavena,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_corn_beverage,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_atole_de_avena,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_licuado_or_batido,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_vegetable_smoothie,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_atole_de_chocolate,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_fruit_smoothie_light,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_chicory_beverage,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_coffee_cuban,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_coffee_latte,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_coffee_substitute,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_coffee_brewed,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_coffee_turkish,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_frozen_coffee_drink,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_coffee_espresso,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_coffee_macchiato,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_coffee_cafe_mocha,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_coffee_iced_latte,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_coffee_cappuccino,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_iced_coffee_brewed,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_coffee_pre_lightened,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_frozen_mocha_coffee_drink,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_coffee_cafe_con_leche,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_coffee_bottled_canned,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_coffee_iced_cafe_mocha,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_tea_ginger,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_tea_bubble,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_tea_kombucha,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_tea_hot_herbal,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_tea_hot_hibiscus,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_tea_hot_chamomile,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_tea_hot_with_milk,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_iced_tea_lemonade_juice_drink,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_tea_hot_leaf_black,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_tea_hot_leaf_green,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_tea_hot_leaf_oolong,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_tea_iced_bottled_black,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_water_tap,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_water_bottled_plain,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_water_tonic,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
fndds_water_carbonated_plain,per_100g,100,USDA FoodData Central FNDDS nutrient values are stored on a per-100-gram edible-portion basis.
