food_key,source_type,source_reference,source_note,source_review_status
fndds_beet_greens_raw,usda_fooddata_central_fndds,2709570,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6411 (Other dark green vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_escarole_cooked,usda_fooddata_central_fndds,2709592,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6411 (Other dark green vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_watercress_cooked,usda_fooddata_central_fndds,2709640,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6411 (Other dark green vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_beet_greens_cooked,usda_fooddata_central_fndds,2709571,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6411 (Other dark green vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_mustard_greens_raw,usda_fooddata_central_fndds,2709606,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6411 (Other dark green vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_green_beans_raw,usda_fooddata_central_fndds,2709769,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6412 (String beans).,OFFICIAL_SOURCE_IMPORTED
fndds_yellow_string_beans_cooked,usda_fooddata_central_fndds,2709870,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6412 (String beans).,OFFICIAL_SOURCE_IMPORTED
fndds_green_beans_fresh_cooked_with_oil,usda_fooddata_central_fndds,2709859,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6412 (String beans).,OFFICIAL_SOURCE_IMPORTED
fndds_green_beans_frozen_cooked_with_oil,usda_fooddata_central_fndds,2709861,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6412 (String beans).,OFFICIAL_SOURCE_IMPORTED
fndds_green_beans_canned_cooked_with_oil,usda_fooddata_central_fndds,2709863,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6412 (String beans).,OFFICIAL_SOURCE_IMPORTED
fndds_green_beans_fresh_cooked_no_added_fat,usda_fooddata_central_fndds,2709852,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6412 (String beans).,OFFICIAL_SOURCE_IMPORTED
fndds_cabbage_red_raw,usda_fooddata_central_fndds,2709775,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6413 (Cabbage).,OFFICIAL_SOURCE_IMPORTED
fndds_cabbage_green_raw,usda_fooddata_central_fndds,2709773,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6413 (Cabbage).,OFFICIAL_SOURCE_IMPORTED
fndds_cabbage_red_cooked,usda_fooddata_central_fndds,2709893,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6413 (Cabbage).,OFFICIAL_SOURCE_IMPORTED
fndds_cabbage_chinese_raw,usda_fooddata_central_fndds,2709774,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6413 (Cabbage).,OFFICIAL_SOURCE_IMPORTED
fndds_cabbage_savoy_cooked,usda_fooddata_central_fndds,2709894,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6413 (Cabbage).,OFFICIAL_SOURCE_IMPORTED
fndds_leeks,usda_fooddata_central_fndds,2709935,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6414 (Onions).,OFFICIAL_SOURCE_IMPORTED
fndds_onions_raw,usda_fooddata_central_fndds,2709795,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6414 (Onions).,OFFICIAL_SOURCE_IMPORTED
fndds_onions_green_raw,usda_fooddata_central_fndds,2709794,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6414 (Onions).,OFFICIAL_SOURCE_IMPORTED
fndds_onions_pearl_cooked,usda_fooddata_central_fndds,2709952,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6414 (Onions).,OFFICIAL_SOURCE_IMPORTED
fndds_corn_raw,usda_fooddata_central_fndds,2709783,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6416 (Corn).,OFFICIAL_SOURCE_IMPORTED
fndds_corn_creamed,usda_fooddata_central_fndds,2709923,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6416 (Corn).,OFFICIAL_SOURCE_IMPORTED
fndds_corn_fresh_cooked_with_oil,usda_fooddata_central_fndds,2709917,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6416 (Corn).,OFFICIAL_SOURCE_IMPORTED
fndds_corn_frozen_cooked_with_oil,usda_fooddata_central_fndds,2709919,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6416 (Corn).,OFFICIAL_SOURCE_IMPORTED
fndds_corn_canned_cooked_with_oil,usda_fooddata_central_fndds,2709921,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6416 (Corn).,OFFICIAL_SOURCE_IMPORTED
fndds_corn_fresh_cooked_no_added_fat,usda_fooddata_central_fndds,2709910,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6416 (Corn).,OFFICIAL_SOURCE_IMPORTED
fndds_fufu,usda_fooddata_central_fndds,2709568,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6418 (Other starchy vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_taro_cooked,usda_fooddata_central_fndds,2709567,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6418 (Other starchy vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_plantain_raw,usda_fooddata_central_fndds,2709560,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6418 (Other starchy vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_water_chesnut,usda_fooddata_central_fndds,2710003,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6418 (Other starchy vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_cassava_cooked,usda_fooddata_central_fndds,2709564,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6418 (Other starchy vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_green_peas_raw,usda_fooddata_central_fndds,2709797,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6418 (Other starchy vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_breadfruit_cooked,usda_fooddata_central_fndds,2709879,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6418 (Other starchy vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_plantain_cooked_with_oil,usda_fooddata_central_fndds,2709559,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6418 (Other starchy vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_lima_beans_from_canned,usda_fooddata_central_fndds,2709850,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6418 (Other starchy vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_blackeyed_peas_from_canned,usda_fooddata_central_fndds,2709957,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6418 (Other starchy vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_radish,usda_fooddata_central_fndds,2709803,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6420 (Other vegetables and combinations).,OFFICIAL_SOURCE_IMPORTED
fndds_artichoke,usda_fooddata_central_fndds,2709766,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6420 (Other vegetables and combinations).,OFFICIAL_SOURCE_IMPORTED
fndds_beets_raw,usda_fooddata_central_fndds,2709770,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6420 (Other vegetables and combinations).,OFFICIAL_SOURCE_IMPORTED
fndds_cactus_raw,usda_fooddata_central_fndds,2709776,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6420 (Other vegetables and combinations).,OFFICIAL_SOURCE_IMPORTED
fndds_celery_raw,usda_fooddata_central_fndds,2709778,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6420 (Other vegetables and combinations).,OFFICIAL_SOURCE_IMPORTED
fndds_jicama_raw,usda_fooddata_central_fndds,2709787,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6420 (Other vegetables and combinations).,OFFICIAL_SOURCE_IMPORTED
fndds_turnip_raw,usda_fooddata_central_fndds,2709809,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6420 (Other vegetables and combinations).,OFFICIAL_SOURCE_IMPORTED
fndds_avocado_raw,usda_fooddata_central_fndds,2709223,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6420 (Other vegetables and combinations).,OFFICIAL_SOURCE_IMPORTED
fndds_seaweed_raw,usda_fooddata_central_fndds,2709805,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6420 (Other vegetables and combinations).,OFFICIAL_SOURCE_IMPORTED
fndds_cucumber_raw,usda_fooddata_central_fndds,2709784,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6420 (Other vegetables and combinations).,OFFICIAL_SOURCE_IMPORTED
fndds_eggplant_raw,usda_fooddata_central_fndds,2709785,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6420 (Other vegetables and combinations).,OFFICIAL_SOURCE_IMPORTED
fndds_kohlrabi_raw,usda_fooddata_central_fndds,2709788,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6420 (Other vegetables and combinations).,OFFICIAL_SOURCE_IMPORTED
fndds_rutabaga_raw,usda_fooddata_central_fndds,2709804,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6420 (Other vegetables and combinations).,OFFICIAL_SOURCE_IMPORTED
fndds_snowpeas_raw,usda_fooddata_central_fndds,2709806,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6420 (Other vegetables and combinations).,OFFICIAL_SOURCE_IMPORTED
fndds_asparagus_raw,usda_fooddata_central_fndds,2709767,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6420 (Other vegetables and combinations).,OFFICIAL_SOURCE_IMPORTED
fndds_mushrooms_raw,usda_fooddata_central_fndds,2709793,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6420 (Other vegetables and combinations).,OFFICIAL_SOURCE_IMPORTED
fndds_celery_cooked,usda_fooddata_central_fndds,2709906,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6420 (Other vegetables and combinations).,OFFICIAL_SOURCE_IMPORTED
fndds_turnip_cooked,usda_fooddata_central_fndds,2710002,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6420 (Other vegetables and combinations).,OFFICIAL_SOURCE_IMPORTED
fndds_burdock_cooked,usda_fooddata_central_fndds,2709886,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6420 (Other vegetables and combinations).,OFFICIAL_SOURCE_IMPORTED
fndds_pakora,usda_fooddata_central_fndds,2710066,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6430 (Fried vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_yuca_fries,usda_fooddata_central_fndds,2709565,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6430 (Fried vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_fried_okra,usda_fooddata_central_fndds,2710054,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6430 (Fried vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_fried_broccoli,usda_fooddata_central_fndds,2709656,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6430 (Fried vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_fried_eggplant,usda_fooddata_central_fndds,2710048,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6430 (Fried vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_fried_mushrooms,usda_fooddata_central_fndds,2710053,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6430 (Fried vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_sweet_potato_tots,usda_fooddata_central_fndds,2709715,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6430 (Fried vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_fried_green_beans,usda_fooddata_central_fndds,2709869,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6430 (Fried vegetables).,OFFICIAL_SOURCE_IMPORTED
fndds_coleslaw,usda_fooddata_central_fndds,2709815,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6432 (Coleslaw, non-lettuce salads).",OFFICIAL_SOURCE_IMPORTED
fndds_pea_salad,usda_fooddata_central_fndds,2710056,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6432 (Coleslaw, non-lettuce salads).",OFFICIAL_SOURCE_IMPORTED
fndds_broccoli_slaw_salad,usda_fooddata_central_fndds,2709813,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6432 (Coleslaw, non-lettuce salads).",OFFICIAL_SOURCE_IMPORTED
fndds_pea_salad_with_cheese,usda_fooddata_central_fndds,2710057,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6432 (Coleslaw, non-lettuce salads).",OFFICIAL_SOURCE_IMPORTED
fndds_carrots_raw_salad,usda_fooddata_central_fndds,2709661,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6432 (Coleslaw, non-lettuce salads).",OFFICIAL_SOURCE_IMPORTED
fndds_coleslaw_with_fruit,usda_fooddata_central_fndds,2709817,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6432 (Coleslaw, non-lettuce salads).",OFFICIAL_SOURCE_IMPORTED
fndds_cucumber_and_vegetable_namasu,usda_fooddata_central_fndds,2709818,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6432 (Coleslaw, non-lettuce salads).",OFFICIAL_SOURCE_IMPORTED
fndds_onions_for_use_on_a_sandwich,usda_fooddata_central_fndds,2710252,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6489 (Vegetables on a sandwich).,OFFICIAL_SOURCE_IMPORTED
fndds_pepper_for_use_on_a_sandwich,usda_fooddata_central_fndds,2710253,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6489 (Vegetables on a sandwich).,OFFICIAL_SOURCE_IMPORTED
fndds_avocado_for_use_on_a_sandwich,usda_fooddata_central_fndds,2710248,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6489 (Vegetables on a sandwich).,OFFICIAL_SOURCE_IMPORTED
fndds_lettuce_for_use_on_a_sandwich,usda_fooddata_central_fndds,2710250,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6489 (Vegetables on a sandwich).,OFFICIAL_SOURCE_IMPORTED
fndds_spinach_for_use_on_a_sandwich,usda_fooddata_central_fndds,2710254,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6489 (Vegetables on a sandwich).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_baked_peel_eaten,usda_fooddata_central_fndds,2709524,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6802 (White potatoes, baked or boiled).",OFFICIAL_SOURCE_IMPORTED
fndds_potato_baked_peel_not_eaten,usda_fooddata_central_fndds,2709384,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6802 (White potatoes, baked or boiled).",OFFICIAL_SOURCE_IMPORTED
fndds_potato_boiled_ready_to_heat,usda_fooddata_central_fndds,2709386,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6802 (White potatoes, baked or boiled).",OFFICIAL_SOURCE_IMPORTED
fndds_potato_roasted_ready_to_heat,usda_fooddata_central_fndds,2709415,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6802 (White potatoes, baked or boiled).",OFFICIAL_SOURCE_IMPORTED
fndds_potato_canned_no_added_fat,usda_fooddata_central_fndds,2709401,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6802 (White potatoes, baked or boiled).",OFFICIAL_SOURCE_IMPORTED
fndds_potato_baked_peel_eaten_with_meat,usda_fooddata_central_fndds,2709528,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6802 (White potatoes, baked or boiled).",OFFICIAL_SOURCE_IMPORTED
fndds_potato_baked_peel_eaten_with_chili,usda_fooddata_central_fndds,2709529,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6802 (White potatoes, baked or boiled).",OFFICIAL_SOURCE_IMPORTED
fndds_potato_baked_peel_eaten_with_butter,usda_fooddata_central_fndds,2709525,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6802 (White potatoes, baked or boiled).",OFFICIAL_SOURCE_IMPORTED
fndds_potato_baked_peel_eaten_with_cheese,usda_fooddata_central_fndds,2709527,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6802 (White potatoes, baked or boiled).",OFFICIAL_SOURCE_IMPORTED
fndds_potato_baked_peel_not_eaten_with_meat,usda_fooddata_central_fndds,2709521,"USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6802 (White potatoes, baked or boiled).",OFFICIAL_SOURCE_IMPORTED
fndds_potato_patty,usda_fooddata_central_fndds,2709510,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6804 (French fries and other fried white potatoes).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_skins_without_topping,usda_fooddata_central_fndds,2709488,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6804 (French fries and other fried white potatoes).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_skins_with_cheese,usda_fooddata_central_fndds,2709489,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6804 (French fries and other fried white potatoes).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_tots_frozen_baked,usda_fooddata_central_fndds,2709515,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6804 (French fries and other fried white potatoes).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_tots_frozen_fried,usda_fooddata_central_fndds,2709516,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6804 (French fries and other fried white potatoes).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_tots_school,usda_fooddata_central_fndds,2709513,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6804 (French fries and other fried white potatoes).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_home_fries_from_fresh,usda_fooddata_central_fndds,2709474,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6804 (French fries and other fried white potatoes).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_hash_brown_from_fresh,usda_fooddata_central_fndds,2709483,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6804 (French fries and other fried white potatoes).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_tots_from_fresh_fried_or_baked,usda_fooddata_central_fndds,2709514,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6804 (French fries and other fried white potatoes).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_skins_with_cheese_and_bacon,usda_fooddata_central_fndds,2709490,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6804 (French fries and other fried white potatoes).,OFFICIAL_SOURCE_IMPORTED
fndds_lefse,usda_fooddata_central_fndds,2709553,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6806 (Mashed potatoes and white potato mixtures).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_pancake,usda_fooddata_central_fndds,2709552,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6806 (Mashed potatoes and white potato mixtures).,OFFICIAL_SOURCE_IMPORTED
fndds_stewed_potatoes,usda_fooddata_central_fndds,2709554,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6806 (Mashed potatoes and white potato mixtures).,OFFICIAL_SOURCE_IMPORTED
fndds_stewed_potatoes_with_tomatoes,usda_fooddata_central_fndds,2709555,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6806 (Mashed potatoes and white potato mixtures).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_salad_german_style,usda_fooddata_central_fndds,2709541,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6806 (Mashed potatoes and white potato mixtures).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_scalloped_from_fresh,usda_fooddata_central_fndds,2709450,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6806 (Mashed potatoes and white potato mixtures).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_mashed_ready_to_heat,usda_fooddata_central_fndds,2709495,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6806 (Mashed potatoes and white potato mixtures).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_salad_made_with_mayonnaise,usda_fooddata_central_fndds,2709543,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6806 (Mashed potatoes and white potato mixtures).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_scalloped_from_dry_mix,usda_fooddata_central_fndds,2709452,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6806 (Mashed potatoes and white potato mixtures).,OFFICIAL_SOURCE_IMPORTED
fndds_stewed_potatoes_puerto_rican_style,usda_fooddata_central_fndds,2709416,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6806 (Mashed potatoes and white potato mixtures).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_scalloped_ready_to_heat,usda_fooddata_central_fndds,2709454,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6806 (Mashed potatoes and white potato mixtures).,OFFICIAL_SOURCE_IMPORTED
fndds_potato_salad_made_with_creamy_dressing,usda_fooddata_central_fndds,2709547,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 6806 (Mashed potatoes and white potato mixtures).,OFFICIAL_SOURCE_IMPORTED
fndds_tangerine_juice_100,usda_fooddata_central_fndds,2709193,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7002 (Citrus juice).,OFFICIAL_SOURCE_IMPORTED
fndds_orange_juice_100_freshly_squeezed,usda_fooddata_central_fndds,2709187,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7002 (Citrus juice).,OFFICIAL_SOURCE_IMPORTED
fndds_grapefruit_juice_100_freshly_squeezed,usda_fooddata_central_fndds,2709176,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7002 (Citrus juice).,OFFICIAL_SOURCE_IMPORTED
fndds_grapefruit_juice_100_with_calcium_added,usda_fooddata_central_fndds,2709179,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7002 (Citrus juice).,OFFICIAL_SOURCE_IMPORTED
fndds_orange_juice_100_frozen_reconstituted,usda_fooddata_central_fndds,2709190,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7002 (Citrus juice).,OFFICIAL_SOURCE_IMPORTED
fndds_apple_cider,usda_fooddata_central_fndds,2709319,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7004 (Apple juice).,OFFICIAL_SOURCE_IMPORTED
fndds_apple_juice_100,usda_fooddata_central_fndds,2709320,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7004 (Apple juice).,OFFICIAL_SOURCE_IMPORTED
fndds_apple_juice_100_with_calcium_added,usda_fooddata_central_fndds,2709321,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7004 (Apple juice).,OFFICIAL_SOURCE_IMPORTED
fndds_blueberry_juice,usda_fooddata_central_fndds,2709323,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7006 (Other fruit juice).,OFFICIAL_SOURCE_IMPORTED
fndds_grape_juice_100,usda_fooddata_central_fndds,2709325,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7006 (Other fruit juice).,OFFICIAL_SOURCE_IMPORTED
fndds_prune_juice_100,usda_fooddata_central_fndds,2709331,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7006 (Other fruit juice).,OFFICIAL_SOURCE_IMPORTED
fndds_aloe_vera_juice_drink,usda_fooddata_central_fndds,2709833,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7006 (Other fruit juice).,OFFICIAL_SOURCE_IMPORTED
fndds_strawberry_juice_100,usda_fooddata_central_fndds,2709332,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7006 (Other fruit juice).,OFFICIAL_SOURCE_IMPORTED
fndds_papaya_juice_100,usda_fooddata_central_fndds,2709327,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7006 (Other fruit juice).,OFFICIAL_SOURCE_IMPORTED
fndds_pineapple_juice_100,usda_fooddata_central_fndds,2709329,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7006 (Other fruit juice).,OFFICIAL_SOURCE_IMPORTED
fndds_beet_juice,usda_fooddata_central_fndds,2709682,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7008 (Vegetable juice).,OFFICIAL_SOURCE_IMPORTED
fndds_celery_juice,usda_fooddata_central_fndds,2709811,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7008 (Vegetable juice).,OFFICIAL_SOURCE_IMPORTED
fndds_tomato_juice_cocktail,usda_fooddata_central_fndds,2709730,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7008 (Vegetable juice).,OFFICIAL_SOURCE_IMPORTED
fndds_mixed_vegetable_juice,usda_fooddata_central_fndds,2709810,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7008 (Vegetable juice).,OFFICIAL_SOURCE_IMPORTED
fndds_carrot_juice_100,usda_fooddata_central_fndds,2709683,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7008 (Vegetable juice).,OFFICIAL_SOURCE_IMPORTED
fndds_soft_drink_cola_diet,usda_fooddata_central_fndds,2710542,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7102 (Diet soft drinks).,OFFICIAL_SOURCE_IMPORTED
fndds_soft_drink_root_beer_diet,usda_fooddata_central_fndds,2710558,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7102 (Diet soft drinks).,OFFICIAL_SOURCE_IMPORTED
fndds_soft_drink_cream_soda_diet,usda_fooddata_central_fndds,2710550,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7102 (Diet soft drinks).,OFFICIAL_SOURCE_IMPORTED
fndds_soft_drink_ginger_ale_diet,usda_fooddata_central_fndds,2710556,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7102 (Diet soft drinks).,OFFICIAL_SOURCE_IMPORTED
fndds_soft_drink_pepper_type_diet,usda_fooddata_central_fndds,2710546,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7102 (Diet soft drinks).,OFFICIAL_SOURCE_IMPORTED
fndds_soft_drink_chocolate_flavored_diet,usda_fooddata_central_fndds,2710560,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7102 (Diet soft drinks).,OFFICIAL_SOURCE_IMPORTED
fndds_energy_drink_sugar_free,usda_fooddata_central_fndds,2710768,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7104 (Diet sport and energy drinks).,OFFICIAL_SOURCE_IMPORTED
fndds_sports_drink_low_calorie,usda_fooddata_central_fndds,2710774,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7104 (Diet sport and energy drinks).,OFFICIAL_SOURCE_IMPORTED
fndds_energy_drink_sugar_free_nos,usda_fooddata_central_fndds,2710761,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7104 (Diet sport and energy drinks).,OFFICIAL_SOURCE_IMPORTED
fndds_energy_drink_sugar_free_vault,usda_fooddata_central_fndds,2710765,USDA FoodData Central FNDDS 2021-2023 survey food; WWEIA category 7104 (Diet sport and energy drinks).,OFFICIAL_SOURCE_IMPORTED
