food_key,image_lookup_allowed,recommendation_allowed,plan_allowed,safety_review_status,plan_role,notes
fndds_stewed_potatoes_puerto_rican_style,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_potato_scalloped_ready_to_heat,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_potato_salad_made_with_creamy_dressing,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_tangerine_juice_100,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_orange_juice_100_freshly_squeezed,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_grapefruit_juice_100_freshly_squeezed,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_grapefruit_juice_100_with_calcium_added,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_orange_juice_100_frozen_reconstituted,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_apple_cider,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_apple_juice_100,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_apple_juice_100_with_calcium_added,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_blueberry_juice,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_grape_juice_100,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_prune_juice_100,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_aloe_vera_juice_drink,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_strawberry_juice_100,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_papaya_juice_100,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_pineapple_juice_100,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_beet_juice,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_celery_juice,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_tomato_juice_cocktail,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_mixed_vegetable_juice,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_carrot_juice_100,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_soft_drink_cola_diet,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_soft_drink_root_beer_diet,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_soft_drink_cream_soda_diet,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_soft_drink_ginger_ale_diet,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_soft_drink_pepper_type_diet,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_soft_drink_chocolate_flavored_diet,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_energy_drink_sugar_free,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_sports_drink_low_calorie,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_energy_drink_sugar_free_nos,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_energy_drink_sugar_free_vault,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_energy_drink_sugar_free_monster,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_energy_drink_sugar_free_no_fear,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_fruit_flavored_drink_diet,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_slush_frozen_drink_no_sugar_added,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_fruit_flavored_drink_with_high_vitamin_c_diet,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_fruit_flavored_drink_powdered_reconstituted_diet,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_soft_drink_cola,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_soft_drink_root_beer,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_soft_drink_cream_soda,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_soft_drink_ginger_ale,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_soft_drink_pepper_type,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_soft_drink_chocolate_flavored,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_pear_nectar,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_guava_nectar,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_mango_nectar,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_peach_nectar,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_banana_nectar,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_papaya_nectar,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_apricot_nectar,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_tamarind_drink,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_shirley_temple,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_cantaloupe_nectar,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_fruit_juice_drink,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_slush_frozen_drink,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_energy_drink_xs,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_energy_drink_nos,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_energy_drink_vault,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_energy_drink_monster,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_energy_drink_no_fear,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_energy_drink_red_bull,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_energy_drink_rockstar,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_nutritional_drink_or_shake_liquid_soy_based,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_nutritional_drink_or_shake_ready_to_drink_boost,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_nutritional_drink_or_shake_ready_to_drink_ensure,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_nutritional_drink_or_shake_ready_to_drink_slim_fast,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_nutritional_drink_or_shake_ready_to_drink_boost_plus,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_nutritional_drink_or_shake_ready_to_drink_ensure_plus,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_atole,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_frescavena,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_corn_beverage,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_atole_de_avena,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_licuado_or_batido,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_vegetable_smoothie,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_atole_de_chocolate,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_fruit_smoothie_light,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_chicory_beverage,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_coffee_cuban,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_coffee_latte,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_coffee_substitute,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_coffee_brewed,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_coffee_turkish,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_frozen_coffee_drink,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_coffee_espresso,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_coffee_macchiato,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_coffee_cafe_mocha,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_coffee_iced_latte,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_coffee_cappuccino,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_iced_coffee_brewed,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_coffee_pre_lightened,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_frozen_mocha_coffee_drink,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_coffee_cafe_con_leche,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_coffee_bottled_canned,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_coffee_iced_cafe_mocha,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_tea_ginger,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_tea_bubble,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_tea_kombucha,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_tea_hot_herbal,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_tea_hot_hibiscus,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_tea_hot_chamomile,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_tea_hot_with_milk,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_iced_tea_lemonade_juice_drink,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_tea_hot_leaf_black,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_tea_hot_leaf_green,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_tea_hot_leaf_oolong,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_tea_iced_bottled_black,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_water_tap,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_water_bottled_plain,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_water_tonic,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_water_carbonated_plain,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_water_beverage_fruit_flavored,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_water_carbonated_flavored,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_water_enhanced_diet,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_water_enhanced_regular,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_lard,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_honey_butter,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_butter_tub,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_fat_back_cooked,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
fndds_butter_stick,True,False,False,USDA_FNDDS_LOOKUP_TRACKING_ONLY,not_for_plan,"Official USDA nutrient data. Mazaj+ allergen, health-condition, mood, and plan-safety review has not been completed; use for lookup and daily tracking only."
