portion_key,food_key,portion_name,grams,is_reference_portion,portion_note
fndds_chard_raw_100g,fndds_chard_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cress_raw_100g,fndds_cress_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_chard_cooked_100g,fndds_chard_cooked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_collards_raw_100g,fndds_collards_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cress_cooked_100g,fndds_cress_cooked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_watercress_raw_100g,fndds_watercress_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_beet_greens_raw_100g,fndds_beet_greens_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_escarole_cooked_100g,fndds_escarole_cooked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_watercress_cooked_100g,fndds_watercress_cooked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_beet_greens_cooked_100g,fndds_beet_greens_cooked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_mustard_greens_raw_100g,fndds_mustard_greens_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_green_beans_raw_100g,fndds_green_beans_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_yellow_string_beans_cooked_100g,fndds_yellow_string_beans_cooked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_green_beans_fresh_cooked_with_oil_100g,fndds_green_beans_fresh_cooked_with_oil,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_green_beans_frozen_cooked_with_oil_100g,fndds_green_beans_frozen_cooked_with_oil,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_green_beans_canned_cooked_with_oil_100g,fndds_green_beans_canned_cooked_with_oil,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_green_beans_fresh_cooked_no_added_fat_100g,fndds_green_beans_fresh_cooked_no_added_fat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cabbage_red_raw_100g,fndds_cabbage_red_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cabbage_green_raw_100g,fndds_cabbage_green_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cabbage_red_cooked_100g,fndds_cabbage_red_cooked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cabbage_chinese_raw_100g,fndds_cabbage_chinese_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cabbage_savoy_cooked_100g,fndds_cabbage_savoy_cooked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_leeks_100g,fndds_leeks,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_onions_raw_100g,fndds_onions_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_onions_green_raw_100g,fndds_onions_green_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_onions_pearl_cooked_100g,fndds_onions_pearl_cooked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_corn_raw_100g,fndds_corn_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_corn_creamed_100g,fndds_corn_creamed,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_corn_fresh_cooked_with_oil_100g,fndds_corn_fresh_cooked_with_oil,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_corn_frozen_cooked_with_oil_100g,fndds_corn_frozen_cooked_with_oil,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_corn_canned_cooked_with_oil_100g,fndds_corn_canned_cooked_with_oil,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_corn_fresh_cooked_no_added_fat_100g,fndds_corn_fresh_cooked_no_added_fat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_fufu_100g,fndds_fufu,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_taro_cooked_100g,fndds_taro_cooked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_plantain_raw_100g,fndds_plantain_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_water_chesnut_100g,fndds_water_chesnut,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cassava_cooked_100g,fndds_cassava_cooked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_green_peas_raw_100g,fndds_green_peas_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_breadfruit_cooked_100g,fndds_breadfruit_cooked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_plantain_cooked_with_oil_100g,fndds_plantain_cooked_with_oil,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_lima_beans_from_canned_100g,fndds_lima_beans_from_canned,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_blackeyed_peas_from_canned_100g,fndds_blackeyed_peas_from_canned,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_radish_100g,fndds_radish,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_artichoke_100g,fndds_artichoke,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_beets_raw_100g,fndds_beets_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cactus_raw_100g,fndds_cactus_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_celery_raw_100g,fndds_celery_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_jicama_raw_100g,fndds_jicama_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_turnip_raw_100g,fndds_turnip_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_avocado_raw_100g,fndds_avocado_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_seaweed_raw_100g,fndds_seaweed_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cucumber_raw_100g,fndds_cucumber_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_eggplant_raw_100g,fndds_eggplant_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_kohlrabi_raw_100g,fndds_kohlrabi_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_rutabaga_raw_100g,fndds_rutabaga_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_snowpeas_raw_100g,fndds_snowpeas_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_asparagus_raw_100g,fndds_asparagus_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_mushrooms_raw_100g,fndds_mushrooms_raw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_celery_cooked_100g,fndds_celery_cooked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_turnip_cooked_100g,fndds_turnip_cooked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_burdock_cooked_100g,fndds_burdock_cooked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pakora_100g,fndds_pakora,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_yuca_fries_100g,fndds_yuca_fries,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_fried_okra_100g,fndds_fried_okra,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_fried_broccoli_100g,fndds_fried_broccoli,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_fried_eggplant_100g,fndds_fried_eggplant,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_fried_mushrooms_100g,fndds_fried_mushrooms,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sweet_potato_tots_100g,fndds_sweet_potato_tots,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_fried_green_beans_100g,fndds_fried_green_beans,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_coleslaw_100g,fndds_coleslaw,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pea_salad_100g,fndds_pea_salad,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_broccoli_slaw_salad_100g,fndds_broccoli_slaw_salad,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pea_salad_with_cheese_100g,fndds_pea_salad_with_cheese,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_carrots_raw_salad_100g,fndds_carrots_raw_salad,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_coleslaw_with_fruit_100g,fndds_coleslaw_with_fruit,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cucumber_and_vegetable_namasu_100g,fndds_cucumber_and_vegetable_namasu,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_onions_for_use_on_a_sandwich_100g,fndds_onions_for_use_on_a_sandwich,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pepper_for_use_on_a_sandwich_100g,fndds_pepper_for_use_on_a_sandwich,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_avocado_for_use_on_a_sandwich_100g,fndds_avocado_for_use_on_a_sandwich,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_lettuce_for_use_on_a_sandwich_100g,fndds_lettuce_for_use_on_a_sandwich,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_spinach_for_use_on_a_sandwich_100g,fndds_spinach_for_use_on_a_sandwich,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_baked_peel_eaten_100g,fndds_potato_baked_peel_eaten,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_baked_peel_not_eaten_100g,fndds_potato_baked_peel_not_eaten,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_boiled_ready_to_heat_100g,fndds_potato_boiled_ready_to_heat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_roasted_ready_to_heat_100g,fndds_potato_roasted_ready_to_heat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_canned_no_added_fat_100g,fndds_potato_canned_no_added_fat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_baked_peel_eaten_with_meat_100g,fndds_potato_baked_peel_eaten_with_meat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_baked_peel_eaten_with_chili_100g,fndds_potato_baked_peel_eaten_with_chili,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_baked_peel_eaten_with_butter_100g,fndds_potato_baked_peel_eaten_with_butter,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_baked_peel_eaten_with_cheese_100g,fndds_potato_baked_peel_eaten_with_cheese,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_baked_peel_not_eaten_with_meat_100g,fndds_potato_baked_peel_not_eaten_with_meat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_patty_100g,fndds_potato_patty,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_skins_without_topping_100g,fndds_potato_skins_without_topping,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_skins_with_cheese_100g,fndds_potato_skins_with_cheese,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_tots_frozen_baked_100g,fndds_potato_tots_frozen_baked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_tots_frozen_fried_100g,fndds_potato_tots_frozen_fried,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_tots_school_100g,fndds_potato_tots_school,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_home_fries_from_fresh_100g,fndds_potato_home_fries_from_fresh,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_hash_brown_from_fresh_100g,fndds_potato_hash_brown_from_fresh,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_tots_from_fresh_fried_or_baked_100g,fndds_potato_tots_from_fresh_fried_or_baked,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_skins_with_cheese_and_bacon_100g,fndds_potato_skins_with_cheese_and_bacon,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_lefse_100g,fndds_lefse,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_pancake_100g,fndds_potato_pancake,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_stewed_potatoes_100g,fndds_stewed_potatoes,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_stewed_potatoes_with_tomatoes_100g,fndds_stewed_potatoes_with_tomatoes,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_salad_german_style_100g,fndds_potato_salad_german_style,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_scalloped_from_fresh_100g,fndds_potato_scalloped_from_fresh,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_mashed_ready_to_heat_100g,fndds_potato_mashed_ready_to_heat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_salad_made_with_mayonnaise_100g,fndds_potato_salad_made_with_mayonnaise,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_scalloped_from_dry_mix_100g,fndds_potato_scalloped_from_dry_mix,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_stewed_potatoes_puerto_rican_style_100g,fndds_stewed_potatoes_puerto_rican_style,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_scalloped_ready_to_heat_100g,fndds_potato_scalloped_ready_to_heat,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_potato_salad_made_with_creamy_dressing_100g,fndds_potato_salad_made_with_creamy_dressing,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tangerine_juice_100_100g,fndds_tangerine_juice_100,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_orange_juice_100_freshly_squeezed_100g,fndds_orange_juice_100_freshly_squeezed,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_grapefruit_juice_100_freshly_squeezed_100g,fndds_grapefruit_juice_100_freshly_squeezed,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_grapefruit_juice_100_with_calcium_added_100g,fndds_grapefruit_juice_100_with_calcium_added,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_orange_juice_100_frozen_reconstituted_100g,fndds_orange_juice_100_frozen_reconstituted,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_apple_cider_100g,fndds_apple_cider,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_apple_juice_100_100g,fndds_apple_juice_100,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_apple_juice_100_with_calcium_added_100g,fndds_apple_juice_100_with_calcium_added,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_blueberry_juice_100g,fndds_blueberry_juice,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_grape_juice_100_100g,fndds_grape_juice_100,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_prune_juice_100_100g,fndds_prune_juice_100,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_aloe_vera_juice_drink_100g,fndds_aloe_vera_juice_drink,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_strawberry_juice_100_100g,fndds_strawberry_juice_100,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_papaya_juice_100_100g,fndds_papaya_juice_100,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pineapple_juice_100_100g,fndds_pineapple_juice_100,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_beet_juice_100g,fndds_beet_juice,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_celery_juice_100g,fndds_celery_juice,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tomato_juice_cocktail_100g,fndds_tomato_juice_cocktail,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_mixed_vegetable_juice_100g,fndds_mixed_vegetable_juice,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_carrot_juice_100_100g,fndds_carrot_juice_100,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soft_drink_cola_diet_100g,fndds_soft_drink_cola_diet,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soft_drink_root_beer_diet_100g,fndds_soft_drink_root_beer_diet,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soft_drink_cream_soda_diet_100g,fndds_soft_drink_cream_soda_diet,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soft_drink_ginger_ale_diet_100g,fndds_soft_drink_ginger_ale_diet,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soft_drink_pepper_type_diet_100g,fndds_soft_drink_pepper_type_diet,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soft_drink_chocolate_flavored_diet_100g,fndds_soft_drink_chocolate_flavored_diet,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_energy_drink_sugar_free_100g,fndds_energy_drink_sugar_free,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_sports_drink_low_calorie_100g,fndds_sports_drink_low_calorie,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_energy_drink_sugar_free_nos_100g,fndds_energy_drink_sugar_free_nos,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_energy_drink_sugar_free_vault_100g,fndds_energy_drink_sugar_free_vault,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_energy_drink_sugar_free_monster_100g,fndds_energy_drink_sugar_free_monster,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_energy_drink_sugar_free_no_fear_100g,fndds_energy_drink_sugar_free_no_fear,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_fruit_flavored_drink_diet_100g,fndds_fruit_flavored_drink_diet,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_slush_frozen_drink_no_sugar_added_100g,fndds_slush_frozen_drink_no_sugar_added,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_fruit_flavored_drink_with_high_vitamin_c_diet_100g,fndds_fruit_flavored_drink_with_high_vitamin_c_diet,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_fruit_flavored_drink_powdered_reconstituted_diet_100g,fndds_fruit_flavored_drink_powdered_reconstituted_diet,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soft_drink_cola_100g,fndds_soft_drink_cola,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soft_drink_root_beer_100g,fndds_soft_drink_root_beer,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soft_drink_cream_soda_100g,fndds_soft_drink_cream_soda,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soft_drink_ginger_ale_100g,fndds_soft_drink_ginger_ale,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soft_drink_pepper_type_100g,fndds_soft_drink_pepper_type,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_soft_drink_chocolate_flavored_100g,fndds_soft_drink_chocolate_flavored,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_pear_nectar_100g,fndds_pear_nectar,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_guava_nectar_100g,fndds_guava_nectar,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_mango_nectar_100g,fndds_mango_nectar,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_peach_nectar_100g,fndds_peach_nectar,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_banana_nectar_100g,fndds_banana_nectar,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_papaya_nectar_100g,fndds_papaya_nectar,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_apricot_nectar_100g,fndds_apricot_nectar,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tamarind_drink_100g,fndds_tamarind_drink,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_shirley_temple_100g,fndds_shirley_temple,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_cantaloupe_nectar_100g,fndds_cantaloupe_nectar,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_fruit_juice_drink_100g,fndds_fruit_juice_drink,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_slush_frozen_drink_100g,fndds_slush_frozen_drink,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_energy_drink_xs_100g,fndds_energy_drink_xs,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_energy_drink_nos_100g,fndds_energy_drink_nos,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_energy_drink_vault_100g,fndds_energy_drink_vault,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_energy_drink_monster_100g,fndds_energy_drink_monster,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_energy_drink_no_fear_100g,fndds_energy_drink_no_fear,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_energy_drink_red_bull_100g,fndds_energy_drink_red_bull,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_energy_drink_rockstar_100g,fndds_energy_drink_rockstar,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_nutritional_drink_or_shake_liquid_soy_based_100g,fndds_nutritional_drink_or_shake_liquid_soy_based,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_nutritional_drink_or_shake_ready_to_drink_boost_100g,fndds_nutritional_drink_or_shake_ready_to_drink_boost,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_nutritional_drink_or_shake_ready_to_drink_ensure_100g,fndds_nutritional_drink_or_shake_ready_to_drink_ensure,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_nutritional_drink_or_shake_ready_to_drink_slim_fast_100g,fndds_nutritional_drink_or_shake_ready_to_drink_slim_fast,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_nutritional_drink_or_shake_ready_to_drink_boost_plus_100g,fndds_nutritional_drink_or_shake_ready_to_drink_boost_plus,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_nutritional_drink_or_shake_ready_to_drink_ensure_plus_100g,fndds_nutritional_drink_or_shake_ready_to_drink_ensure_plus,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_atole_100g,fndds_atole,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_frescavena_100g,fndds_frescavena,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_corn_beverage_100g,fndds_corn_beverage,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_atole_de_avena_100g,fndds_atole_de_avena,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_licuado_or_batido_100g,fndds_licuado_or_batido,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_vegetable_smoothie_100g,fndds_vegetable_smoothie,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_atole_de_chocolate_100g,fndds_atole_de_chocolate,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_fruit_smoothie_light_100g,fndds_fruit_smoothie_light,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_chicory_beverage_100g,fndds_chicory_beverage,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_coffee_cuban_100g,fndds_coffee_cuban,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_coffee_latte_100g,fndds_coffee_latte,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_coffee_substitute_100g,fndds_coffee_substitute,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_coffee_brewed_100g,fndds_coffee_brewed,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_coffee_turkish_100g,fndds_coffee_turkish,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_frozen_coffee_drink_100g,fndds_frozen_coffee_drink,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_coffee_espresso_100g,fndds_coffee_espresso,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_coffee_macchiato_100g,fndds_coffee_macchiato,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_coffee_cafe_mocha_100g,fndds_coffee_cafe_mocha,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_coffee_iced_latte_100g,fndds_coffee_iced_latte,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_coffee_cappuccino_100g,fndds_coffee_cappuccino,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_iced_coffee_brewed_100g,fndds_iced_coffee_brewed,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_coffee_pre_lightened_100g,fndds_coffee_pre_lightened,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_frozen_mocha_coffee_drink_100g,fndds_frozen_mocha_coffee_drink,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_coffee_cafe_con_leche_100g,fndds_coffee_cafe_con_leche,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_coffee_bottled_canned_100g,fndds_coffee_bottled_canned,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_coffee_iced_cafe_mocha_100g,fndds_coffee_iced_cafe_mocha,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tea_ginger_100g,fndds_tea_ginger,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tea_bubble_100g,fndds_tea_bubble,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tea_kombucha_100g,fndds_tea_kombucha,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tea_hot_herbal_100g,fndds_tea_hot_herbal,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tea_hot_hibiscus_100g,fndds_tea_hot_hibiscus,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tea_hot_chamomile_100g,fndds_tea_hot_chamomile,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tea_hot_with_milk_100g,fndds_tea_hot_with_milk,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_iced_tea_lemonade_juice_drink_100g,fndds_iced_tea_lemonade_juice_drink,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tea_hot_leaf_black_100g,fndds_tea_hot_leaf_black,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tea_hot_leaf_green_100g,fndds_tea_hot_leaf_green,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tea_hot_leaf_oolong_100g,fndds_tea_hot_leaf_oolong,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
fndds_tea_iced_bottled_black_100g,fndds_tea_iced_bottled_black,100 g,100,True,Reference portion matching the stored per-100g nutrition basis.
